verse,lemma,size_lemma,lemma_pos,pos,size_pos
Ps_136_3,"['ὅτι', 'ἐκεῖ', 'ἐπερωτάω', 'ἡμᾶς', 'ὁ', 'αἰχμαλωτεύω', 'ἡμᾶς', 'λόγος', 'ᾠδή', 'καί', 'ὁ', 'ἀπάγω', 'ἡμᾶς', 'ὕμνος', 'ᾄδω', 'ἡμῖν', 'ἐκ', 'ὁ', 'ᾠδή', 'Σιών']",20,"['ἐπί', 'ὁ', 'ἰτέα', 'ἐν', 'μέσῳς', 'αὐτός', 'κρεμάω', 'ὁ', 'ὄργανα', 'ἡμῶν·', 'ὅτι', 'ἐκεῖ', 'ἐπηρώτησαν', 'ἡμεῖς', 'ὁ', 'αἰχμαλωτεύσαντες', 'ἡμεῖς', 'λόγος', 'ᾠύς']","['ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PRON', 'VERB', 'PRON', 'NOUN', 'VERB', 'SCONJ', 'ADV', 'VERB', 'PRON', 'DET', 'VERB', 'PRON', 'ADJ', 'NOUN']",19
Ps_136_4,"['πῶς', 'ᾄδω', 'ὁ', 'ᾠδή', 'κύριος', 'ἐπί', 'γῆ', 'ἀλλότριος']",8,"['καί', 'ὁ', 'ἀπαγαγόντες', 'ἡμεῖς', 'ὕμνος', '῎Αισω', 'ἡμεῖς', 'ἐκ', 'ὁ', 'ᾠύς', 'Σιων']","['CCONJ', 'DET', 'VERB', 'PRON', 'NOUN', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'NOUN']",11
Ps_136_5,"['ἐάν', 'ἐπιλανθάνομαι', 'σοῦ', 'Ἱερουσαλήμ', 'ἐπιλανθάνομαι', 'ὁ', 'δεξιός', 'μου']",8,"['πῶς', 'ᾄσωμεν', 'ὁ', 'ᾠδή', 'κυρίου', 'ἐπί', 'γῆ', 'ἀλλοτρίας']","['ADV', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN']",8
Ps_136_6,"['κολλάω', 'ὁ', 'γλῶσσα', 'μου', 'ὁ', 'λάρυγξ', 'μου', 'ἐάν', 'μή', 'σοῦ', 'μνάομαι', 'ἐάν', 'μή', 'προανατάσσω', 'ὁ', 'Ἱερουσαλήμ', 'ἐν', 'ἀρχή', 'ὁ', 'εὐφροσύνη', 'μου']",21,"['ἐάν', 'ἐπιλάθωμαί', 'σύ', 'Ιερουσαλημ', 'ἐπιλησθείη', 'ὁ', 'δεξιά', 'μου·', 'κολληθείη', 'ὁ', 'γλῶσσά', 'ἐγώ', 'ὁ', 'λάρυγγί', 'ἐγώ', 'ἐάν', 'μή', 'σύ', 'μιμνῄσκομαι']","['SCONJ', 'VERB', 'PRON', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN', 'DET', 'NOUN', 'PRON', 'DET', 'ADJ', 'PRON', 'SCONJ', 'ADP', 'PRON', 'VERB']",19
Ps_136_7,"['μνάομαι', 'κύριος', 'ὁ', 'υἱός', 'Εδωμ', 'ὁ', 'ἡμέρα', 'Ἱερουσαλήμ', 'ὁ', 'λέγω', 'ἐκκενόω', 'ἐκκενόω', 'ἕως', 'ὁ', 'θεμέλιος', 'ἐν', 'αὐτός']",17,"['ἐάν', 'μή', 'προανατάξωμαι', 'ὁ', 'Ιερουσαλημ', 'ἐν', 'ἀρχή', 'ὁ', 'εὐϕροσύνη', 'ἐγώ', 'μνήσθης', 'κύριος', 'ὁ', 'υἱός', 'Εδωμ', 'ὁ', 'ἡμέρα', 'Ιερουσαλημ']","['SCONJ', 'ADV', 'VERB', 'DET', 'PROPN', 'ADP', 'NOUN', 'DET', 'VERB', 'PRON', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'DET', 'NOUN', 'PROPN']",18
Ps_136_8,"['θυγάτηρ', 'Βαβυλών', 'ὁ', 'ταλαίπωρος', 'μακάριος', 'ὅς', 'ἀνταποδίδωμι', 'σοί', 'ὁ', 'ἀνταπόδομα', 'σοῦ', 'ὅς', 'ἀνταποδίδωμι', 'ἡμῖν']",14,"['ὁ', 'λεγόντων', 'ί', 'Εκκενοῦτε', 'ἐκκενόω', 'ἕως', 'ὁ', 'θεμέλιος', 'ἐν', 'αὐτός']","['DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'SCONJ', 'DET', 'ADJ', 'ADP', 'ADJ']",10
Ps_136_9,"['μακάριος', 'ὅς', 'κρατέω', 'καί', 'ἐδαφίζω', 'ὁ', 'νήπιος', 'σοῦ', 'πρός', 'ὁ', 'πέτρα']",11,"['θυγάτηρ', 'βαβυλών', 'ὁ', 'ταλαίπωρος', 'μακάριος', 'ὅς', 'ἀνταποδώω', 'σύ', 'ὁ', 'ἀνταπόδομά', 'σύ', 'ὁ', 'ἀνταπέδωξ', 'ἡμῖν·']","['NOUN', 'NOUN', 'DET', 'ADJ', 'ADJ', 'PRON', 'VERB', 'PRON', 'DET', 'ADJ', 'PRON', 'DET', 'VERB', 'ADJ']",14
Ps_137_1,"['ὁ', 'Δαβίδ', 'ἐξομολογέω', 'σοί', 'κύριος', 'ἐν', 'ὅλος', 'καρδία', 'μου', 'ὅτι', 'ἀκούω', 'ὁ', 'ῥῆμα', 'ὁ', 'στόμα', 'μου', 'καί', 'ἐναντίον', 'ἄγγελος', 'ψάλλω', 'σοί']",21,"['μακάριος', 'ὅς', 'κρατήζω', 'καί', 'ἐδαϕίζω', 'ὁ', 'νήπιά', 'σύ', 'πρός', 'ὁ', 'πέτρα', 'ὁ', 'Δαυιδ', 'ί', 'Εξομολογήσομαί', 'σύ', 'κύριος', 'ἐν', 'ὅλος', 'καρδίᾳ', 'ἐγώ', ' ', 'ὅτι', 'ἀκούω', 'ὁ', 'ῥήμα', 'ὁ', 'στόματός', 'ἐγώ']","['ADJ', 'PRON', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PRON', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'VERB', 'ADP', 'ADJ', 'VERB', 'PRON', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON']",29
Ps_137_2,"['προσκυνέω', 'πρός', 'ναός', 'ἅγιος', 'σοῦ', 'καί', 'ἐξομολογέω', 'ὁ', 'ὄνομα', 'σοῦ', 'ἐπί', 'ὁ', 'ἔλεος', 'σοῦ', 'καί', 'ὁ', 'ἀλήθεια', 'σοῦ', 'ὅτι', 'μεγαλύνω', 'ἐπί', 'πᾶς', 'ὄνομα', 'ὁ', 'λόγιον', 'σοῦ']",26,"['καί', 'ἐναντίον', 'ἀγγέλω', 'ψάλλω', 'σύ', 'προσκυνήσω', 'πρός', 'ναός', 'ἅγιόν', 'σύ', 'καί', 'ἐξομολογήσω', 'ὁ', 'ὀνόματί', 'σύ']","['CCONJ', 'NOUN', 'NOUN', 'VERB', 'PRON', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PRON', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PRON']",15
Ps_137_3,"['ἐν', 'ὅς', 'ἄν', 'ἡμέρα', 'ἐπικαλέω', 'σέ', 'ταχύ', 'ἐπακούω', 'μου', 'πολυωρέω', 'μέ', 'ἐν', 'ψυχή', 'μου', 'ἐν', 'δύναμις']",16,"['ἐπί', 'ὁ', 'ἐλέει', 'σύ', 'καί', 'ὁ', 'ἀληθείᾳ', 'σύ', 'ὅτι', 'ἐμεγάλυνω', 'ἐπί', 'πᾶς', 'ὄνομα', 'ὁ', 'λόγιόν', 'σύ']","['ADP', 'DET', 'NOUN', 'PRON', 'CCONJ', 'DET', 'ADJ', 'PRON', 'SCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON']",16
Ps_137_4,"['ἐξομολογέω', 'σοί', 'κύριος', 'πᾶς', 'ὁ', 'βασιλεύς', 'ὁ', 'γῆ', 'ὅτι', 'ἀκούω', 'πᾶς', 'ὁ', 'ῥῆμα', 'ὁ', 'στόμα', 'σοῦ']",16,"['ἐν', 'ὅς', 'ἄν', 'ἡμέρᾳ', 'ἐπικαλέσωμαί', 'σύ', 'ταχύς', 'ἐπάκουσόν', 'μου·', 'πολυωρήσεις', 'ἐγώ', 'ἐν', 'ψυχή', 'ἐγώ', 'ἐν', 'δυνάμει']","['ADP', 'PRON', 'ADV', 'ADJ', 'VERB', 'PRON', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'PRON', 'ADP', 'NOUN', 'PRON', 'ADP', 'VERB']",16
Ps_137_5,"['καί', 'ᾄδω', 'ἐν', 'ὁ', 'ὁδός', 'κύριος', 'ὅτι', 'μέγας', 'ὁ', 'δόξα', 'κύριος']",11,"['ἐξομολογησάσθωσάν', 'σύ', 'κύριος', 'πάντες', 'ὁ', 'βασιλεύς', 'ὁ', 'γῆ', 'ὅτι', 'ἀκούω', 'πάντα', 'ὁ', 'ῥήμυ', 'ὁ', 'στόματός', 'σύ']","['VERB', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'SCONJ', 'VERB', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON']",16
Ps_137_6,"['ὅτι', 'ὑψηλός', 'κύριος', 'καί', 'ὁ', 'ταπεινός', 'φορά', 'καί', 'ὁ', 'ὑψηλός', 'ἀπό', 'μακρόθεν', 'γινώσκω']",13,"['καί', 'ᾀσάτωσαν', 'ἐν', 'ὁ', 'ὁδός', 'κυρίου', 'ὅτι', 'μεγάλη', 'ὁ', 'δόξα', 'κυρίου']","['CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'SCONJ', 'ADV', 'DET', 'NOUN', 'VERB']",11
Ps_137_7,"['ἐάν', 'πορεύομαι', 'ἐν', 'μέσος', 'θλῖψις', 'ζάω', 'μέ', 'ἐπί', 'ὀργή', 'ἐχθρός', 'μου', 'ἐκτείνω', 'χείρ', 'σοῦ', 'καί', 'σώζω', 'μέ', 'ὁ', 'δεξιός', 'σοῦ']",20,"['ὅτι', 'ὑψηλός', 'κύριος', 'καί', 'ὁ', 'ταπεινός', 'ἐϕορᾷ', 'καί', 'ὁ', 'ὑψηλός', 'ἀπό', 'μακρόθεν', 'γινώσκω']","['SCONJ', 'ADJ', 'ADJ', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'ADP', 'ADV', 'VERB']",13
Ps_137_8,"['κύριος', 'ἀνταποδίδωμι', 'ὑπέρ', 'ἐμοῦ', 'κύριος', 'ὁ', 'ἔλεος', 'σοῦ', 'εἰς', 'ὁ', 'αἰών', 'ὁ', 'ἔργον', 'ὁ', 'χείρ', 'σοῦ', 'μή', 'πάρειμι']",18,"['ἐάν', 'πορεύομαι', 'ἐν', 'μέσῳ', 'θλίψις', 'ζήσω', 'με·', 'ἐπί', 'ὀργή', 'ἐχθρός', 'ἐγώ', 'ἐξέτεινω', 'χεῖρά', 'σύ', 'καί', 'ἔσωσέν', 'ἐγώ', 'ὁ', 'δεξιάς', 'σύ']","['SCONJ', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PRON', 'VERB', 'NOUN', 'PRON', 'CCONJ', 'ADJ', 'PRON', 'DET', 'NOUN', 'PRON']",20
Ps_138_1,"['εἰς', 'ὁ', 'τέλος', 'ψαλμός', 'ὁ', 'Δαβίδ', 'κύριος', 'δοκιμάζω', 'μέ', 'καί', 'γινώσκω', 'μέ']",12,"['κύριος', 'ἀνταποδώω', 'ὑπέρ', 'ἐγώ', 'κύριος', 'ὁ', 'ἔλεός', 'σύ', 'εἰς', 'ὁ', 'αἰών', 'ὁ', 'ἔργον', 'ὁ', 'χείρ', 'σύ', 'μή', 'παρῇς', 'εἰς', 'ὁ', 'τέλος·', 'ψαλμός', 'ὁ', 'Δαυιδ']","['ADJ', 'VERB', 'ADP', 'PRON', 'VERB', 'DET', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'ADP', 'DET', 'VERB', 'NOUN', 'DET', 'NOUN']",24
Ps_138_10,"['καί', 'γάρ', 'ἐκεῖ', 'ὁ', 'χείρ', 'σοῦ', 'ὁδηγέω', 'μέ', 'καί', 'κατέχω', 'μέ', 'ὁ', 'δεξιός', 'σοῦ']",14,"['ἐάν', 'ἀναλάβοιμι', 'ὁ', 'πτέρυγάς', 'ἐγώ', 'κατά', 'ὄρθρος', 'καί', 'κατασκηνώσω', 'εἰς', 'ὁ', 'ἔσχατος', 'ὁ', 'θαλάσσης']","['SCONJ', 'VERB', 'DET', 'ADJ', 'PRON', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'DET', 'VERB']",14
Ps_138_11,"['καί', 'ἔπω', 'ἄρα', 'σκότος', 'καταπατέω', 'μέ', 'καί', 'νύξ', 'φωτισμός', 'ἐν', 'ὁ', 'τρυφή', 'μου']",13,"['καί', 'γάρ', 'ἐκεῖ', 'ὁ', 'χείρ', 'σύ', 'ὁδηγήω', 'ἐγώ', 'καί', 'καθέγω', 'ἐγώ', 'ὁ', 'δεξιάς', 'σύ']","['ADV', 'ADV', 'ADV', 'DET', 'NOUN', 'PRON', 'VERB', 'PRON', 'CCONJ', 'VERB', 'PRON', 'DET', 'NOUN', 'PRON']",14
Ps_138_12,"['ὅτι', 'σκότος', 'οὐ', 'σκοτίζω', 'ἀπό', 'σοῦ', 'καί', 'νύξ', 'ὥς', 'ἡμέρα', 'φωτίζω', 'ὥς', 'ὁ', 'σκότος', 'αὐτός', 'οὕτως', 'καί', 'ὁ', 'φῶς', 'αὐτός']",20,"['καί', 'λέγω', '῎Αρα', 'σκότος', 'καταπατήω', 'ἐγώ', 'καί', 'νύξ', 'ϕωτισμός', 'ἐν', 'ὁ', 'τρυϕῇ', 'μου·']","['CCONJ', 'VERB', 'NOUN', 'ADJ', 'VERB', 'PRON', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'VERB', 'ADJ']",13
Ps_138_13,"['ὅτι', 'σύ', 'κτάομαι', 'ὁ', 'νεφρός', 'μου', 'κύριος', 'ἀντιλαμβάνω', 'μου', 'ἐκ', 'γαστήρ', 'μήτηρ', 'μου']",13,"['ὅτι', 'σκότος', 'οὐ', 'σκοτισθήσω', 'ἀπό', 'σύ', 'καί', 'νύξ', 'ὡς', 'ἡμέρα', 'ϕωτισθήσεται·', 'ὡς', 'ὁ', 'σκότος', 'αὐτός', 'οὕτω(ς)', 'καί', 'ὁ', 'ϕῶς', 'αὐτός']","['SCONJ', 'VERB', 'ADV', 'VERB', 'ADP', 'PRON', 'CCONJ', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'ADV', 'DET', 'VERB', 'ADJ', 'ADV', 'ADV', 'DET', 'NOUN', 'PRON']",20
Ps_138_14,"['ἐξομολογέω', 'σοί', 'ὅτι', 'φοβερῶς', 'θαυμαστόω', 'θαυμάσιος', 'ὁ', 'ἔργον', 'σοῦ', 'καί', 'ὁ', 'ψυχή', 'μου', 'γινώσκω', 'σφόδρα']",15,"['ὅτι', 'σύ', 'ἐκτήσω', 'ὁ', 'νεϕρούς', 'ἐγώ', 'κύριος', 'ἀντελάβω', 'ἐγώ', 'ἐκ', 'γαστρός', 'μητρός', 'ἐγώ']","['SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'ADP', 'NOUN', 'ADJ', 'PRON']",13
Ps_138_15,"['οὐ', 'κρύπτω', 'ὁ', 'ὀστέον', 'μου', 'ἀπό', 'σοῦ', 'ὅς', 'ποιέω', 'ἐν', 'κρυφῇ', 'καί', 'ὁ', 'ὑπόστασις', 'μου', 'ἐν', 'ὁ', 'κατώτατος', 'ὁ', 'γῆ']",20,"['ἐξομολογήσομαί', 'σύ', 'ὅτι', 'ϕοβερός', 'ἐθαυμαστώθην·', 'θαυμάσιος', 'ὁ', 'ἔργον', 'σύ', 'καί', 'ὁ', 'ψυχή', 'ἐγώ', 'γινώσκω', 'σϕόδρα']","['VERB', 'PRON', 'SCONJ', 'ADV', 'VERB', 'ADJ', 'DET', 'NOUN', 'PRON', 'CCONJ', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN']",15
Ps_138_16,"['ὁ', 'ἀκατέργαστος', 'μου', 'ὁράω', 'ὁ', 'ὀφθαλμός', 'σοῦ', 'καί', 'ἐπί', 'ὁ', 'βιβλίον', 'σοῦ', 'πᾶς', 'γράφω', 'ἡμέρα', 'πλάσσω', 'καί', 'οὐδείς', 'ἐν', 'αὐτός']",20,"['οὐ', 'ἐκρύβη', 'ὁ', 'ὀστέον', 'ἐγώ', 'ἀπό', 'σύ', 'ὅς', 'ἐποίηζω', 'ἐν', 'κρυϕῇ', 'καί', 'ὁ', 'ὑπόστασίς', 'ἐγώ', 'ἐν', 'ὁ', 'κατωτάτον', 'ὁ', 'γῆς·']","['ADV', 'VERB', 'DET', 'NOUN', 'PRON', 'ADP', 'PRON', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADV', 'DET', 'ADJ', 'PRON', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN']",20
Ps_138_17,"['ἐμοί', 'δέ', 'λίαν', 'τιμάω', 'ὁ', 'φίλος', 'σοῦ', 'ὁ', 'θεός', 'λίαν', 'κραταιόω', 'ὁ', 'ἀρχή', 'αὐτός']",14,"['ὁ', 'ἀκατέργαστόν', 'ἐγώ', 'εἴδοσαν', 'ὁ', 'ὀϕθαλμοί', 'σύ', 'καί', 'ἐπί', 'ὁ', 'βιβλίον', 'σύ', 'πάντες', 'γραϕήσονται·', 'ἡμέρας', 'πλασθήσω', 'καί', 'οόὐ', 'ἐν', 'αὐτός']","['DET', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'ADP', 'PRON']",20
Ps_138_18,"['ἐξαριθμέω', 'αὐτός', 'καί', 'ὑπέρ', 'ἄμμος', 'πληθύνω', 'ἐξεγείρω', 'καί', 'ἔτι', 'εἰμί', 'μετά', 'σοῦ']",12,"['ἐγώ', 'δέ', 'λίαν', 'ἐτιμήθησαν', 'ὁ', 'ϕίλος', 'σύ', 'ὁ', 'θεός', 'λίαν', 'ἐκραταιώθησαν', 'ὁ', 'ἀρχή', 'αὐτῶν·']","['PRON', 'ADV', 'VERB', 'VERB', 'DET', 'NOUN', 'PRON', 'DET', 'ADV', 'VERB', 'VERB', 'DET', 'NOUN', 'VERB']",14
Ps_138_19,"['ἐάν', 'ἀποκτείνω', 'ἁμαρτωλός', 'ὁ', 'θεός', 'ἀνήρ', 'αἷμα', 'ἐκκλίνω', 'ἀπό', 'ἐμοῦ']",10,"['ἐξαριθμήσω', 'αὐτούς', 'καί', 'ὑπέρ', 'ἄμμος', 'πληθυνθήσονται·', 'ἐξηγέρθην', 'καί', 'ἔτι', 'εἰμί', 'μετά', 'σύ']","['VERB', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'VERB', 'CCONJ', 'ADV', 'AUX', 'ADP', 'PRON']",12
Ps_138_2,"['σύ', 'γινώσκω', 'ὁ', 'καθέδρα', 'μου', 'καί', 'ὁ', 'ἔγερσις', 'μου', 'σύ', 'συνίημι', 'ὁ', 'διαλογισμός', 'μου', 'ἀπό', 'μακρόθεν']",16,"['Κύριε', 'ἐδοκίμασάς', 'ἐγώ', 'καί', 'γιγνώσκω', 'με·', 'σύ', 'γιγνώσκω', 'ὁ', 'καθέδρα', 'ἐγώ', 'καί', 'ὁ', 'ἔγερσίν', 'ἐγώ']","['NOUN', 'ADV', 'PRON', 'CCONJ', 'VERB', 'ADJ', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'CCONJ', 'DET', 'VERB', 'PRON']",15
Ps_138_20,"['ὅτι', 'ἐρέω', 'εἰς', 'διαλογισμός', 'λαμβάνω', 'εἰς', 'ματαιότης', 'ὁ', 'πόλις', 'σοῦ']",10,"['ἐάν', 'ἀποκτείνω', 'ἁμαρτωλούς', 'ὁ', 'θεός', 'ἀνήρ', 'αἱμάτων', 'ἐκκλίνατε', 'ἀπα', 'ά', 'ἐγώ']","['SCONJ', 'VERB', 'VERB', 'DET', 'ADV', 'NOUN', 'ADJ', 'VERB', 'ADP', 'ADP', 'PRON']",11
Ps_138_21,"['οὐχί', 'ὁ', 'μισέω', 'σέ', 'κύριος', 'μισέω', 'καί', 'ἐπί', 'ὁ', 'ἐχθρός', 'σοῦ', 'ἐκτήκω']",12,"['ὅτι', 'ἐρῶ', 'εἰς', 'διαλογισμόν·', 'λήμψονται', 'εἰς', 'ματαιότης', 'ὁ', 'πόλης', 'σύ']","['SCONJ', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'PRON']",10
Ps_138_22,"['τέλειος', 'μῖσος', 'μισέω', 'αὐτός', 'εἰς', 'ἐχθρός', 'γίνομαι', 'μοι']",8,"['οὐ', 'ὁ', 'μισοῦντάς', 'σύ', 'κύριος', 'ἐμίσησα', 'καί', 'ἐπί', 'ὁ', 'ἐχθρός', 'σύ', 'ἐξετηκόμην']","['ADV', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'CCONJ', 'ADP', 'DET', 'ADJ', 'PRON', 'VERB']",12
Ps_138_23,"['δοκιμάζω', 'μέ', 'ὁ', 'θεός', 'καί', 'γινώσκω', 'ὁ', 'καρδία', 'μου', 'ἐτάζω', 'μέ', 'καί', 'γινώσκω', 'ὁ', 'τρίβος', 'μου']",16,"['τέλειον', 'μῖσος', 'ἐμίσουν', 'αὐτούς', 'εἰς', 'ἐχθρός', 'ἐγένοντό', 'ἐγώ']","['ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PRON']",8
Ps_138_24,"['καί', 'ὁράω', 'εἰ', 'ὁδός', 'ἀνομία', 'ἐν', 'ἐμοί', 'καί', 'ὁδηγέω', 'μέ', 'ἐν', 'ὁδός', 'αἰώνιος']",13,"['δοκίμασόν', 'ἐγώ', 'ὁ', 'θεός', 'καί', 'γιγνώσκω', 'ὁ', 'καρδία', 'ἐγώ', 'ἔτασόν', 'ἐγώ', 'καί', 'γιγνώσκω', 'ὁ', 'τρίβος', 'ἐγώ']","['ADJ', 'PRON', 'DET', 'X', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PRON', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'DET', 'ADJ', 'PRON']",16
Ps_138_3,"['ὁ', 'τρίβων', 'μου', 'καί', 'ὁ', 'σχοῖνος', 'μου', 'σύ', 'ἐξιχνιάζω', 'καί', 'πᾶς', 'ὁ', 'ὁδός', 'μου', 'προοράω']",15,"['σύ', 'συνῆξ', 'ὁ', 'διαλογισμούς', 'ἐγώ', 'ἀπό', 'μακρόθεν·', 'ὁ', 'τρίβος', 'ἐγώ', 'καί', 'ὁ', 'σχοῖνόν', 'ἐγώ', 'σύ', 'ἐξιχνίασας']","['PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'ADP', 'ADV', 'DET', 'ADJ', 'PRON', 'CCONJ', 'DET', 'NOUN', 'PRON', 'PRON', 'VERB']",16
Ps_138_4,"['ὅτι', 'οὐ', 'εἰμί', 'λόγος', 'ἐν', 'γλῶσσα', 'μου']",7,"[' ', 'καί', 'πάζω', 'ὁ', 'ὁδούς', 'ἐγώ', 'προεῖς']","['VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PRON', 'NOUN']",7
Ps_138_5,"['ἰδού', 'κύριος', 'σύ', 'γινώσκω', 'πᾶς', 'ὁ', 'ἔσχατος', 'καί', 'ὁ', 'ἀρχαῖος', 'σύ', 'πλάσσω', 'μέ', 'καί', 'τίθημι', 'ἐπί', 'ἐμέ', 'ὁ', 'χείρ', 'σοῦ']",20,"['ὅτι', 'οὐ', 'εἰμί', 'λόγος', 'ἐν', 'γλώσση', 'ἐγώ', 'ἰδού', 'κύριος', 'σύ', 'γιγνώσκω', 'πάντα']","['SCONJ', 'ADV', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PRON', 'ADJ', 'VERB', 'PRON', 'VERB', 'VERB']",12
Ps_138_6,"['θαυμαστόω', 'ὁ', 'γνῶσις', 'σοῦ', 'ἐκ', 'ἐμοῦ', 'κραταιόω', 'οὐ', 'μή', 'δύναμαι', 'πρός', 'αὐτός']",12,"['ὁ', 'ἔσχατος', 'καί', 'ὁ', 'ἀρχαῖα·', 'σύ', 'ἔπλασάς', 'ἐγώ', 'καί', 'τίθημι', 'ἐπί', 'ἐγώ', 'ὁ', 'χεῖρά', 'σύ']","['DET', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'PRON', 'VERB', 'PRON', 'CCONJ', 'VERB', 'ADP', 'PRON', 'DET', 'NOUN', 'PRON']",15
Ps_138_7,"['ποῦ', 'πορεύομαι', 'ἀπό', 'ὁ', 'πνεῦμα', 'σοῦ', 'καί', 'ἀπό', 'ὁ', 'πρόσωπον', 'σοῦ', 'ποῦ', 'φεύγω']",13,"['ἐθαυμαστώθη', 'ὁ', 'γνῶσίς', 'σύ', 'ἐκ', 'ἐμοῦ·', 'ἐκραταιώθη', 'οὐ', 'μή', 'δύνωμαι', 'πρός', 'αὐτήν']","['ADV', 'DET', 'NOUN', 'PRON', 'ADP', 'VERB', 'ADJ', 'ADV', 'PART', 'VERB', 'ADP', 'NOUN']",12
Ps_138_8,"['ἐάν', 'ἀναβαίνω', 'εἰς', 'ὁ', 'οὐρανός', 'σύ', 'εἰμί', 'ἐκεῖ', 'ἐάν', 'καταβαίνω', 'εἰς', 'ὁ', 'ᾅδης', 'πάρειμι']",14,"['ποῦ', 'πορεύομαι', 'ἀπό', 'ὁ', 'πνεύματός', 'σύ', 'καί', 'ἀπό', 'ὁ', 'προσώπος', 'σύ', 'ποῦ', 'ϕύγω']","['ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PRON', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'ADV', 'ADJ']",13
Ps_138_9,"['ἐάν', 'ἀναλαμβάνω', 'ὁ', 'πτέρυξ', 'μου', 'κατά', 'ὄρθρος', 'καί', 'κατασκηνόω', 'εἰς', 'ὁ', 'ἔσχατος', 'ὁ', 'θάλασσα']",14,"['ἐάν', 'ἀναβῶ', 'εἰς', 'ὁ', 'οὐρανόν', 'σύ', 'εἰμί', 'ἐκεῖ·', 'ἐάν', 'καταβῶ', 'εἰς', 'ὁ', 'ἅιδης', 'πάρει·']","['SCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'AUX', 'ADJ', 'SCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'INTJ']",14
Ps_139_1,"['εἰς', 'ὁ', 'τέλος', 'ψαλμός', 'ὁ', 'Δαβίδ']",6,"['καί', 'ἰδέ', 'εἰ', 'ὁδός', 'ἀνομίας', 'ἐν', 'ἐμοί', 'καί', 'ὁδήγησόν', 'ἐγώ', 'ἐν', 'ὁδός', 'αἰωνίᾳ', 'εἰς', 'ὁ', 'τέλος·']","['CCONJ', 'CCONJ', 'SCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PRON', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'VERB']",16
Ps_139_10,"['ὁ', 'κεφαλή', 'ὁ', 'κύκλωμα', 'αὐτός', 'κόπος', 'ὁ', 'χεῖλος', 'αὐτός', 'καλύπτω', 'αὐτός']",11,['διάψαλμα'],['NOUN'],1
